date,price
2024-01-07,0.2637065917330163
2024-01-08,0.2643025818795488
2024-01-09,0.264286233023759
2024-01-10,0.27908368238620773
2024-01-11,0.2689899703125182
2024-01-12,0.2805970289215095
2024-01-13,0.2659777505600228
2024-01-14,0.25853891959497016
2024-01-15,0.26448279300586197
2024-01-16,0.25703357464528637
2024-01-17,0.2551342714002348
2024-01-18,0.2415308279737738
2024-01-19,0.2365235956404583
2024-01-20,0.23508108252791055
2024-01-21,0.23468533511535508
2024-01-22,0.2330469929281675
2024-01-23,0.21856003366688018
2024-01-24,0.218719310721052
2024-01-25,0.22246522763121906
2024-01-26,0.22057178810929684
2024-01-27,0.22996388466032464
2024-01-28,0.2370934944095972
2024-01-29,0.2384539518042676
2024-01-30,0.23973789159944014
2024-01-31,0.23297098529361984
2024-02-01,0.22900245619161408
2024-02-02,0.2310073155362104
2024-02-03,0.23356907992191164
2024-02-04,0.230874082607576
2024-02-05,0.2289192657635451
2024-02-06,0.2258507805649031
2024-02-07,0.22621582536372775
2024-02-08,0.22630092496420903
2024-02-09,0.22544817794851316
2024-02-10,0.2274911344336257
2024-02-11,0.2317860102030543
2024-02-12,0.23864883614513557
2024-02-13,0.25131231864305154
2024-02-14,0.2591446633262263
2024-02-15,0.27409798809399716
2024-02-16,0.2881196922733383
2024-02-17,0.3424775634600854
2024-02-18,0.3814701269817264
2024-02-19,0.4424057918212898
2024-02-20,0.4273050159984998
2024-02-21,0.3981884797227329
2024-02-22,0.39274156020163214
2024-02-23,0.4091494293771692
2024-02-24,0.40484118126708846
2024-02-25,0.45105125338368723
2024-02-26,0.5237250120295571
2024-02-27,0.6039985679953221
2024-02-28,0.6408398953566699
2024-02-29,0.6582035715889799
2024-03-01,0.5869856854002526
2024-03-02,0.616017305253312
2024-03-03,0.6137387577289102
2024-03-04,0.5831523526742044
2024-03-05,0.5822896279784227
2024-03-06,0.5293325768256604
2024-03-07,0.5444198809551077
2024-03-08,0.5393207795633274
2024-03-09,0.5335749762155019
2024-03-10,0.5263335353263011
2024-03-11,0.49769867314252747
2024-03-12,0.5192569250707115
2024-03-13,0.5051776082958722
2024-03-14,0.5039093209857863
2024-03-15,0.49721763198318175
2024-03-16,0.46844510813025575
2024-03-17,0.42650232209796096
2024-03-18,0.42867396336628105
2024-03-19,0.36888220751265915
2024-03-20,0.35449057208769696
2024-03-21,0.4065630534920461
2024-03-22,0.4551505720527857
2024-03-23,0.4628815440506442
2024-03-24,0.459838667860897
2024-03-25,0.4175599824149908
2024-03-26,0.4383508379919116
2024-03-27,0.42482682096854185
2024-03-28,0.42115790843580747
2024-03-29,0.44225901780843335
2024-03-30,0.45547417401971374
2024-03-31,0.4699923612157217
2024-04-01,0.46788412056631024
2024-04-02,0.4324105346291653
2024-04-03,0.4192862459948742
2024-04-04,0.4056167624719275
2024-04-05,0.41039626652692285
2024-04-06,0.4029315900503908
2024-04-07,0.4027091932157104
2024-04-08,0.3957202900896171
2024-04-09,0.39905815991174337
2024-04-10,0.37425741605616875
2024-04-11,0.3682981493093046
2024-04-12,0.3647129237424553
2024-04-13,0.35065579315854284
2024-04-14,0.3148091297265947
2024-04-15,0.3306629724462534
2024-04-16,0.32121130775488677
2024-04-17,0.3220594992752006
2024-04-18,0.33710039421101157
2024-04-19,0.38062047133526794
2024-04-20,0.39620452050848254
2024-04-21,0.3670287656117662
2024-04-22,0.42442925063577214
2024-04-23,0.4663241162026925
2024-04-24,0.4638024333101381
2024-04-25,0.4462559734503215
2024-04-26,0.43398603013791326
2024-04-27,0.4193942695641955
2024-04-28,0.41507019891202923
2024-04-29,0.41973935217996183
2024-04-30,0.3974513189865105
2024-05-01,0.387419846979629
2024-05-02,0.39647635844378276
2024-05-03,0.4026146880065929
2024-05-04,0.4208270985499246
2024-05-05,0.40995814515110135
2024-05-06,0.39313422910173434
2024-05-07,0.370213261148037
2024-05-08,0.3540381834752453
2024-05-09,0.34243872779231876
2024-05-10,0.3485296522875853
2024-05-11,0.33964680559282967
2024-05-12,0.3432583075482312
2024-05-13,0.34033361468858814
2024-05-14,0.35369623272465067
2024-05-15,0.3540452385482209
2024-05-16,0.35946032265012395
2024-05-17,0.3570816476553364
2024-05-18,0.35954908202555075
2024-05-19,0.3659418150975178
2024-05-20,0.35683610358285656
2024-05-21,0.37721752164118705
2024-05-22,0.3770879128172184
2024-05-23,0.37591637557556934
2024-05-24,0.37205583444173146
2024-05-25,0.3624067883397243
2024-05-26,0.36207871524910074
2024-05-27,0.3548432987311923
2024-05-28,0.35451846539321313
2024-05-29,0.3498121008092273
2024-05-30,0.3425805157466312
2024-05-31,0.3288703530299343
2024-06-01,0.3263113225265054
2024-06-02,0.31617237383578056
2024-06-03,0.3107848918097579
2024-06-04,0.30949094578853004
2024-06-05,0.3161156323612134
2024-06-06,0.3218756357333023
2024-06-07,0.321444398204824
2024-06-08,0.31892932132156826
2024-06-09,0.30922671269916874
2024-06-10,0.298651078474813
2024-06-11,0.2904537121435867
2024-06-12,0.25359114967480384
2024-06-13,0.2647769484648808
2024-06-14,0.2607289919218398
2024-06-15,0.272956667365762
2024-06-16,0.28544945096270996
2024-06-17,0.2804137167382915
2024-06-18,0.26290861849078706
2024-06-19,0.24951270047693502
2024-06-20,0.25680382480432246
2024-06-21,0.255173066152706
2024-06-22,0.24294703871041107
2024-06-23,0.24143932595994896
2024-06-24,0.24184153289980312
2024-06-25,0.23415687452688264
2024-06-26,0.22954172877384596
2024-06-27,0.22744816747850502
2024-06-28,0.2498503400302946
2024-06-29,0.2638999969586351
2024-06-30,0.2674118057259272
2024-07-01,0.25867960548194024
2024-07-02,0.2620022266268707
2024-07-03,0.25840073831308114
2024-07-04,0.23257741514068161
2024-07-05,0.2311792916366042
2024-07-06,0.21840120243659605
2024-07-07,0.22924304409000965
2024-07-08,0.2414575953484131
2024-07-09,0.24703034147585917
2024-07-10,0.2809548080982359
2024-07-11,0.2894413430935699
2024-07-12,0.2694419373286886
2024-07-13,0.26250112207482185
2024-07-14,0.2584415666732427
2024-07-15,0.2517859163363904
2024-07-16,0.2683215518884141
2024-07-17,0.24287589234304216
2024-07-18,0.2527363811086207
2024-07-19,0.24978708920541834
2024-07-20,0.252634135218193
2024-07-21,0.2506989754145064
2024-07-22,0.25456817204796217
2024-07-23,0.24400446636965856
2024-07-24,0.23681541169355919
2024-07-25,0.22990029461723935
2024-07-26,0.21421450223778754
2024-07-27,0.21418743478312974
2024-07-28,0.2239156548422435
2024-07-29,0.22413769484391705
2024-07-30,0.21939616319494695
2024-07-31,0.20617978476771584
2024-08-01,0.2139510463888274
2024-08-02,0.21097112558101866
2024-08-03,0.196416410347327
2024-08-04,0.19442416639137688
2024-08-05,0.18483662797004954
2024-08-06,0.16297331345136
2024-08-07,0.17120263819949413
2024-08-08,0.16221548277385817
2024-08-09,0.1780226218259876
2024-08-10,0.1882991776290321
2024-08-11,0.18770689544426641
2024-08-12,0.19002696008221212
2024-08-13,0.1900506128805982
2024-08-14,0.18525598283859157
2024-08-15,0.1924041015636313
2024-08-16,0.1818275409240959
2024-08-17,0.1810105695662832
2024-08-18,0.18374291524229303
2024-08-19,0.18122404996594002
2024-08-20,0.17921418485143986
2024-08-21,0.18503401243223522
2024-08-22,0.18382682043590945
2024-08-23,0.17809201988213225
2024-08-24,0.1867514997540264
2024-08-25,0.2652861978514489
2024-08-26,0.3362407146397966
2024-08-27,0.3230808493935232
2024-08-28,0.3104564463986323
2024-08-29,0.3102059647725722
2024-08-30,0.32564890051406364
2024-08-31,0.32692837744486575
2024-09-01,0.3201621203075169
2024-09-02,0.3001497404941111
2024-09-03,0.2972697128459035
2024-09-04,0.28145473419742284
2024-09-05,0.2823196226636119
2024-09-06,0.2727284018901965
2024-09-07,0.25262167661906315
2024-09-08,0.26483888264307187
2024-09-09,0.2689985866508052
2024-09-10,0.2748815616180317
2024-09-11,0.27179086537503705
2024-09-12,0.26452805913521976
2024-09-13,0.269788821751858
2024-09-14,0.2657138109283465
2024-09-15,0.28203578896646025
2024-09-16,0.26934344577057745
2024-09-17,0.26597653816628747
2024-09-18,0.27483505458247776
2024-09-19,0.2921832243627941
2024-09-20,0.3048858368861704
2024-09-21,0.3181958350958708
2024-09-22,0.3127999953963458
2024-09-23,0.3204747847296563
2024-09-24,0.32982065671647515
2024-09-25,0.35718695703908615
2024-09-26,0.3449539678640978
2024-09-27,0.3603733128665268
2024-09-28,0.3712450149725974
2024-09-29,0.3594659736069859
2024-09-30,0.39860073610776336
2024-10-01,0.370723311452984
2024-10-02,0.3515240606517644
2024-10-03,0.34610115744738146
2024-10-04,0.3465549741655778
2024-10-05,0.3610248729239346
2024-10-06,0.357518200737017
2024-10-07,0.3612646172510987
2024-10-08,0.3605088012075518
2024-10-09,0.3589427148791226
2024-10-10,0.3505458382637701
2024-10-11,0.3525335761665748
2024-10-12,0.3815089117065417
2024-10-13,0.39360312421397625
2024-10-14,0.3854619308564932
2024-10-15,0.3985936597812987
2024-10-16,0.3906942588189781
2024-10-17,0.40500865199573244
2024-10-18,0.3984561750731307
2024-10-19,0.3916365563673867
2024-10-20,0.3873196653907104
2024-10-21,0.38597578951443506
2024-10-22,0.36433293892493346
2024-10-23,0.35887082890747735
2024-10-24,0.3321213877860398
2024-10-25,0.33450357377986933
2024-10-26,0.3153342327693684
2024-10-27,0.317608365457591
2024-10-28,0.3212664102541676
2024-10-29,0.3176339292854201
2024-10-30,0.32393317419680356
2024-10-31,0.31659399852760534
2024-11-01,0.3000845631437695
2024-11-02,0.296239898096204
2024-11-03,0.28521728029667015
2024-11-04,0.2690326655495026
2024-11-05,0.2614456495012586
2024-11-06,0.27482017271432063
2024-11-07,0.2778030044118912
2024-11-08,0.27017511994236787
2024-11-09,0.27087625706242435
2024-11-10,0.2814195120262234
2024-11-11,0.2932650294388992
2024-11-12,0.3254158659248882
2024-11-13,0.3312877127241732
2024-11-14,0.3184264491250334
2024-11-15,0.31448945897782826
2024-11-16,0.29838923767201414
2024-11-17,0.28749288308187954
2024-11-18,0.26695520813909246
2024-11-19,0.2584266956435473
2024-11-20,0.2501770830284015
2024-11-21,0.2511827911386191
2024-11-22,0.24863999781568139
2024-11-23,0.23120221677061345
2024-11-24,0.23892342955557622
2024-11-25,0.25227446795119823
2024-11-26,0.22663725141853439
2024-11-27,0.2523152215232436
2024-11-28,0.2428153827944085
2024-11-29,0.243485631181684
2024-11-30,0.24631161298345394
2024-12-01,0.24747253524084029
2024-12-02,0.2694973256178843
2024-12-03,0.25928469495748285
2024-12-04,0.2722956305779436
2024-12-05,0.30672551836273326
2024-12-06,0.3064207288255319
2024-12-07,0.3210374119878755
2024-12-08,0.3144096481824177
2024-12-09,0.31602786217692563
2024-12-10,0.29252896071983225
2024-12-11,0.29048704273644144
2024-12-12,0.29139825597075797
2024-12-13,0.30488163438242083
2024-12-14,0.3539730335313224
2024-12-15,0.3708126888659764
2024-12-16,0.37612920534102307
2024-12-17,0.3488254147251724
2024-12-18,0.3624020546265636
2024-12-19,0.3408309309838859
2024-12-20,0.29522319661338353
2024-12-21,0.2882356653396845
2024-12-22,0.2792228489360249
2024-12-23,0.27798449797434804
2024-12-24,0.29220291396083864
2024-12-25,0.2876953460484565
2024-12-26,0.2840665493820536
2024-12-27,0.2794515450757523
2024-12-28,0.27842655375486874
2024-12-29,0.27911313470263527
2024-12-30,0.28180905201424317
2024-12-31,0.28148224510091646
2025-01-01,0.27935317881203836
2025-01-02,0.281492978128302
2025-01-03,0.2840741083959713
2025-01-04,0.2835888078292695
2025-01-05,0.2871331132148563
2025-01-06,0.2873227205279308
