date,price
2024-01-06,0.2289029760313121
2024-01-07,0.2370770362721526
2024-01-08,0.2304344983224466
2024-01-09,0.2298159249561129
2024-01-10,0.2431535436987865
2024-01-11,0.234306292327761
2024-01-12,0.2431514119822349
2024-01-13,0.2326654007578355
2024-01-14,0.2252774815970577
2024-01-15,0.2301930111594659
2024-01-16,0.2248559081144656
2024-01-17,0.2226292784075946
2024-01-18,0.2107267585953451
2024-01-19,0.2064234365958441
2024-01-20,0.2047984183166202
2024-01-21,0.2042519405966616
2024-01-22,0.2041633696282563
2024-01-23,0.1909888723001728
2024-01-24,0.1907624158128782
2024-01-25,0.1943792400660337
2024-01-26,0.1932780922147776
2024-01-27,0.2007621641380231
2024-01-28,0.2060864587283177
2024-01-29,0.2085444968629208
2024-01-30,0.2081028132855868
2024-01-31,0.2031113095508208
2024-02-01,0.1993305881300004
2024-02-02,0.2004857408294062
2024-02-03,0.2018632309252315
2024-02-04,0.2000088450106633
2024-02-05,0.1986056000014174
2024-02-06,0.1960489899705992
2024-02-07,0.1954260674904486
2024-02-08,0.1956341051661092
2024-02-09,0.195550385863659
2024-02-10,0.1969720388143382
2024-02-11,0.2000043145634706
2024-02-12,0.205872642312723
2024-02-13,0.2157151997077764
2024-02-14,0.2235865969962546
2024-02-15,0.2367675754918687
2024-02-16,0.2482182170996314
2024-02-17,0.2959671316555299
2024-02-18,0.3330962321633546
2024-02-19,0.3825344757068722
2024-02-20,0.3710674356920875
2024-02-21,0.3436446776577349
2024-02-22,0.3384767456861648
2024-02-23,0.3539531607901482
2024-02-24,0.3504888160885138
2024-02-25,0.3916598151079007
2024-02-26,0.4509335567152834
2024-02-27,0.5189457981262259
2024-02-28,0.550579676425198
2024-02-29,0.5693721045478399
2024-03-01,0.5046200350361674
2024-03-02,0.5302740886923454
2024-03-03,0.5299473419893147
2024-03-04,0.5026682765701184
2024-03-05,0.5028966834676043
2024-03-06,0.4597998871577287
2024-03-07,0.4703756589858593
2024-03-08,0.4644250576377171
2024-03-09,0.4612593663549915
2024-03-10,0.4536296345319869
2024-03-11,0.4234054080764182
2024-03-12,0.448828344354681
2024-03-13,0.4354441325199515
2024-03-14,0.434079515369744
2024-03-15,0.4282032141767334
2024-03-16,0.4026780357686081
2024-03-17,0.3695205700724704
2024-03-18,0.3694717156295065
2024-03-19,0.3171599800599469
2024-03-20,0.3044345310983168
2024-03-21,0.3486815894296384
2024-03-22,0.3917906854950019
2024-03-23,0.3957096285071039
2024-03-24,0.3959491207913868
2024-03-25,0.3577611950319727
2024-03-26,0.3762520731115374
2024-03-27,0.3661129938188732
2024-03-28,0.3624898827066709
2024-03-29,0.377944834122234
2024-03-30,0.3912041235112553
2024-03-31,0.4010315569107431
2024-04-01,0.4008815259592099
2024-04-02,0.3718467617421711
2024-04-03,0.3585877194279719
2024-04-04,0.3471140685470424
2024-04-05,0.3512604197829374
2024-04-06,0.3439088238908752
2024-04-07,0.3439525913746797
2024-04-08,0.3389740760101551
2024-04-09,0.3410222361657382
2024-04-10,0.3218066100383132
2024-04-11,0.3167872734856823
2024-04-12,0.3118605382135459
2024-04-13,0.2991758629108672
2024-04-14,0.2696013205085142
2024-04-15,0.2815827241685402
2024-04-16,0.2742403900097349
2024-04-17,0.2740789861664173
2024-04-18,0.2889546809113149
2024-04-19,0.3244117830204353
2024-04-20,0.3377632053705535
2024-04-21,0.3313678181453825
2024-04-22,0.3607905695153021
2024-04-23,0.399177086322232
2024-04-24,0.3948727160282633
2024-04-25,0.3806771770227955
2024-04-26,0.3799537762118534
2024-04-27,0.357021845195368
2024-04-28,0.3557042517275463
2024-04-29,0.3569221145364797
2024-04-30,0.3378364161795424
2024-05-01,0.3287320163520876
2024-05-02,0.3349348934887939
2024-05-03,0.341923711073506
2024-05-04,0.3573628801777542
2024-05-05,0.3479040984059519
2024-05-06,0.3338411347807802
2024-05-07,0.313388295152166
2024-05-08,0.3007681684352922
2024-05-09,0.2903441986615423
2024-05-10,0.2950234790188935
2024-05-11,0.287724282115588
2024-05-12,0.2905561236470567
2024-05-13,0.2888633313035084
2024-05-14,0.3006260603002859
2024-05-15,0.3013451440918444
2024-05-16,0.3036067836984865
2024-05-17,0.3019855187558119
2024-05-18,0.3048067066666622
2024-05-19,0.3094431343793893
2024-05-20,0.301647056127517
2024-05-21,0.3190308035828926
2024-05-22,0.3201626782314242
2024-05-23,0.3181353650623461
2024-05-24,0.3149168565880101
2024-05-25,0.30515634954046
2024-05-26,0.3049997241918125
2024-05-27,0.3001669520946637
2024-05-28,0.2990487162809535
2024-05-29,0.2941963277158936
2024-05-30,0.2892457347082727
2024-05-31,0.2777006787235143
2024-06-01,0.2752046438860886
2024-06-02,0.2664741688627264
2024-06-03,0.2627217508209525
