block,date_time,reward,usd_rewards
52476978,2024-04-04 08:56:48,5.021869165045545e+20,1061.160643355697
52486978,2024-04-04 13:45:26,5.514630047906717e+20,1151.0034844443564
52496978,2024-04-04 18:34:36,5.514630047906717e+20,1151.0034844443564
52506978,2024-04-04 23:22:47,5.514630047906717e+20,1151.0034844443564
52516978,2024-04-05 04:10:49,5.514630047906717e+20,1151.0034844443564
52526978,2024-04-05 08:58:09,5.568734374115249e+20,1160.947577020654
52536978,2024-04-05 13:46:41,5.8463732927820975e+20,1211.9761601946732
52546978,2024-04-05 18:37:14,5.8463732927820975e+20,1211.9761601946732
52556978,2024-04-05 23:23:53,5.905349140184851e+20,1222.8156129230597
52566978,2024-04-06 04:16:59,6.448389307484643e+20,1323.1091638197045
52576978,2024-04-06 09:04:56,1.0841709242484817e+21,2134.507073291349
52586978,2024-04-06 13:52:08,1.0881880766058666e+21,2141.926312210973
52596978,2024-04-06 18:41:14,1.0881880766058666e+21,2141.926312210973
52606978,2024-04-06 23:25:51,1.0911120938497347e+21,2147.3266507113226
52616978,2024-04-07 04:10:59,1.109304486041388e+21,2182.059721200122
52626978,2024-04-07 08:54:47,1.109304486041388e+21,2182.059721200122
52636978,2024-04-07 13:43:25,1.126809127472326e+21,2215.479732064932
52646978,2024-04-07 18:37:48,1.126809127472326e+21,2215.479732064932
52656978,2024-04-07 23:22:57,1.126809127472326e+21,2215.479732064932
52666978,2024-04-08 04:10:50,1.126809127472326e+21,2215.479732064932
52676978,2024-04-08 09:03:27,1.126809127472326e+21,2215.479732064932
52686978,2024-04-08 14:01:08,1.164122930249284e+21,2288.0615864450856
52696978,2024-04-08 18:52:07,1.211877170439524e+21,2380.9519125327615
52706978,2024-04-08 23:37:58,1.2123459378239764e+21,2381.863746854229
52716978,2024-04-09 04:23:27,1.2145997850144798e+21,2386.0492003088684
52726978,2024-04-09 09:11:29,1.2552074089640535e+21,2461.4586249853
52736978,2024-04-09 13:56:23,1.2626588921305335e+21,2475.296225019918
52746978,2024-04-09 18:42:18,1.281595092591169e+21,2510.461246841124
52756978,2024-04-09 23:25:50,1.294508044114148e+21,2534.440937118785
52766978,2024-04-10 04:11:16,1.294508044114148e+21,2534.440937118785
52776978,2024-04-10 08:58:27,1.4105982240775838e+21,2740.676058984349
52786978,2024-04-10 13:44:04,1.4199135684841804e+21,2757.224841917748
52796978,2024-04-10 18:30:12,1.4199135684841804e+21,2757.224841917748
52806978,2024-04-10 23:16:07,1.4218585043097928e+21,2760.6800357777474
52816978,2024-04-11 04:02:13,1.4239620369503958e+21,2764.4273922953735
52826978,2024-04-11 08:48:21,1.4531911485168825e+21,2816.4978473094175
52836978,2024-04-11 13:37:24,1.4708333515704395e+21,2847.926703378452
52846978,2024-04-11 18:24:59,1.4708569623052825e+21,2847.9687649273874
52856978,2024-04-11 23:11:14,1.4708569623052825e+21,2847.9687649273874
52866978,2024-04-12 03:55:41,1.4708569623052825e+21,2847.9687649273874
52876978,2024-04-12 08:42:50,1.635405423242672e+21,3137.7468157223625
52886978,2024-04-12 13:29:27,1.6716385132910703e+21,3201.5550953543348
52896978,2024-04-12 18:17:20,1.6716385132910703e+21,3201.5550953543348
52906978,2024-04-12 23:01:29,1.683683680096329e+21,3222.7672351607125
52916978,2024-04-13 03:49:08,1.6952573049835663e+21,3241.4550809078687
52926978,2024-04-13 08:33:49,1.6953925771066404e+21,3241.673503795644
52936978,2024-04-13 13:18:37,1.6953925771066404e+21,3241.673503795644
52946978,2024-04-13 18:04:36,1.7236477017043653e+21,3287.2968426539155
52956978,2024-04-13 22:50:45,1.7429676616901982e+21,3318.49263788438
52966978,2024-04-14 03:38:28,1.7481626812070924e+21,3327.386185573863
52976978,2024-04-14 08:26:30,1.780886106632717e+21,3383.4066381707403
52986978,2024-04-14 13:14:46,1.780886106632717e+21,3383.4066381707403
52996978,2024-04-14 18:00:55,1.8573344882568213e+21,3514.2814742607147
53006978,2024-04-14 22:51:55,1.859528961485212e+21,3518.0382748360576
53016978,2024-04-15 03:41:04,1.8600520367046163e+21,3518.8840566734875
53026978,2024-04-15 08:27:02,1.873525411918123e+21,3540.669711244234
53036978,2024-04-15 13:22:17,1.8908684093307455e+21,3568.712317114363
53046978,2024-04-15 18:08:25,1.9068903744716997e+21,3594.618891567619
53056978,2024-04-15 22:54:18,1.9278146056017776e+21,3628.452141539115
53066978,2024-04-16 03:40:39,1.9688868306822884e+21,3687.2144032842957
53076978,2024-04-16 08:26:51,1.9981037402461708e+21,3729.0151989269157
53086978,2024-04-16 13:19:37,2.0000521744589233e+21,3731.80283463398
53096978,2024-04-16 18:16:54,2.0000521744589233e+21,3731.80283463398
53106978,2024-04-16 23:12:09,2.0000521744589233e+21,3731.80283463398
53116978,2024-04-17 04:00:17,2.001169584673924e+21,3733.423159690655
53126978,2024-04-17 08:47:31,2.001169584673924e+21,3733.423159690655
53136978,2024-04-17 13:35:49,2.016775682466711e+21,3756.0531222157024
53146978,2024-04-17 18:30:50,2.016775682466711e+21,3756.0531222157024
53156978,2024-04-17 23:25:36,2.0335700996584028e+21,3780.406233206308
53166978,2024-04-18 04:14:37,2.0610053967724303e+21,3819.9625931975784
53176978,2024-04-18 09:08:32,2.121829787427696e+21,3907.6595291195586
53186978,2024-04-18 14:03:52,2.224599881839692e+21,4055.834007930624
53196978,2024-04-18 19:07:32,2.434217825064871e+21,4358.062293936878
53206978,2024-04-18 23:54:18,2.434774986322674e+21,4358.865612056425
53216978,2024-04-19 04:42:04,2.435292548984378e+21,4359.58871998106
53226978,2024-04-19 09:25:16,2.4638768199928e+21,4399.524971985911
53236978,2024-04-19 14:09:43,2.4985167384985506e+21,4447.921816336623
53246978,2024-04-19 19:05:21,2.526994107775859e+21,4487.7087115685745
53256978,2024-04-19 23:52:59,2.526994107775859e+21,4487.7087115685745
53266978,2024-04-20 04:40:10,2.5327346972369706e+21,4496.110119223139
53276978,2024-04-20 09:27:35,2.6179862751507005e+21,4620.876619963193
53286978,2024-04-20 14:24:10,2.6179884699363254e+21,4620.879832052975
53296978,2024-04-20 19:11:16,2.628908182184502e+21,4636.860935507412
53306978,2024-04-21 00:04:58,2.649851018455909e+21,4668.60287676199
53316978,2024-04-21 04:57:12,2.6507967230305014e+21,4670.036230805438
53326978,2024-04-21 09:47:52,2.674559830604868e+21,4706.05270703037
53336978,2024-04-21 14:40:26,2.674559830604868e+21,4706.05270703037
53346978,2024-04-21 19:26:15,2.7019827187043187e+21,4747.616117630682
53356978,2024-04-22 00:11:39,2.711452693307122e+21,4761.831384713981
53366978,2024-04-22 04:56:05,2.711452693307122e+21,4761.831384713981
53376978,2024-04-22 09:42:11,2.758106237753322e+21,4831.8624695374765
53386978,2024-04-22 14:30:45,2.7711103510769414e+21,4851.382790534114
53396978,2024-04-22 19:24:20,2.804835273083357e+21,4902.006872835527
53406978,2024-04-23 00:35:14,2.8048354982342537e+21,4902.007207528006
53416978,2024-04-23 05:26:23,2.8086593657392286e+21,4907.6914828848
53426978,2024-04-23 10:13:38,2.8086593657392286e+21,4907.6914828848
53436978,2024-04-23 15:02:14,2.8086593657392286e+21,4907.6914828848
53446978,2024-04-23 19:51:32,2.8249463961292374e+21,4931.90256377629
53456978,2024-04-24 00:44:45,2.861813006637805e+21,4985.955228522656
53466978,2024-04-24 05:52:29,2.871713033789896e+21,5000.470336943257
53476978,2024-04-24 10:59:10,2.8745604683005894e+21,5004.645155861258
53486978,2024-04-24 16:01:30,2.877021999346012e+21,5008.254175256466
53496978,2024-04-24 20:48:07,2.886143448766463e+21,5021.627757495875
53506978,2024-04-25 01:33:29,2.886143448766463e+21,5021.627757495875
53516978,2024-04-25 06:19:37,2.925231464068125e+21,5076.895499332535
53526978,2024-04-25 11:06:28,3.0030120958614406e+21,5186.871916519992
53536978,2024-04-25 16:07:42,3.0030120958614406e+21,5186.871916519992
53546978,2024-04-25 21:03:54,3.003848064088449e+21,5188.053917596214
53556978,2024-04-26 01:59:57,3.0102788878419545e+21,5197.19668058374
53566978,2024-04-26 07:49:34,3.0102788878419545e+21,5197.19668058374
53576978,2024-04-26 12:48:05,3.0182986848642925e+21,5208.598501904584
53586978,2024-04-26 17:40:29,3.045808456651766e+21,5247.70940478957
53596978,2024-04-26 22:40:45,3.0458216730152754e+21,5247.728194618642
53606978,2024-04-27 03:33:52,3.0458216730152754e+21,5247.728194618642
53616978,2024-04-27 08:32:26,3.0458216730152754e+21,5247.728194618642
53626978,2024-04-27 13:27:43,3.0508634583689546e+21,5254.7883893801
53636978,2024-04-27 18:18:59,3.061975148284626e+21,5270.348491492801
53646978,2024-04-27 23:08:52,3.0722419498505407e+21,5284.725465827836
53656978,2024-04-28 03:58:45,3.121404982493109e+21,5353.791574245679
53666978,2024-04-28 09:00:30,3.121653657766464e+21,5354.140922779876
53676978,2024-04-28 13:55:21,3.207747696145944e+21,5475.089120424188
53686978,2024-04-28 18:53:50,3.2388785238337546e+21,5518.822897708746
53696978,2024-04-28 23:46:35,3.2388785238337546e+21,5518.822897708746
53706978,2024-04-29 04:36:10,3.243927260529048e+21,5526.298611785502
53716978,2024-04-29 09:25:06,3.243927260529048e+21,5526.298611785502
53726978,2024-04-29 14:17:27,3.307864742387955e+21,5620.97146997012
53736978,2024-04-29 19:29:25,3.3220300088474185e+21,5641.946119325619
53746978,2024-04-30 00:39:00,3.3220300088474185e+21,5641.946119325619
53756978,2024-04-30 05:49:12,3.3247318329259e+21,5645.8948926880685
53766978,2024-04-30 10:58:41,3.3805820780744346e+21,5727.521213989013
53776978,2024-04-30 16:12:58,3.4111077461918346e+21,5772.1351272681795
53786978,2024-04-30 21:27:15,3.4111077461918346e+21,5772.1351272681795
53796978,2024-05-01 02:49:31,3.4111077461918346e+21,5772.1351272681795
53806978,2024-05-01 08:00:23,3.411899624473389e+21,5773.213177965895
53816978,2024-05-01 13:13:24,3.4477251717850165e+21,5821.985517320269
53826978,2024-05-01 18:28:50,3.468759680088802e+21,5850.621567684575
53836978,2024-05-01 23:47:26,3.473510395485356e+21,5857.089117265362
53846978,2024-05-02 04:50:55,3.490821023825537e+21,5880.8041261576045
53856978,2024-05-02 10:00:24,3.5537668048415946e+21,5967.037839180029
53866978,2024-05-02 15:11:32,3.5613851976391076e+21,5977.474794407024
53876978,2024-05-02 20:18:34,3.5613851976391076e+21,5977.474794407024
53886978,2024-05-03 01:05:14,3.5613851976391076e+21,5977.474794407024
53896978,2024-05-03 06:00:06,3.5613851976391076e+21,5977.474794407024
53906978,2024-05-03 10:45:45,3.642903505382538e+21,6092.198435729056
53916978,2024-05-03 15:31:27,3.6575596672148906e+21,6112.824578490808
53926978,2024-05-03 20:18:36,3.6575596672148906e+21,6112.824578490808
53936978,2024-05-04 01:04:58,3.657561854468869e+21,6112.827658216932
53946978,2024-05-04 05:53:39,3.6636653511919487e+21,6121.421583977352
53956978,2024-05-04 10:41:50,3.663684191374929e+21,6121.448111579674
53966978,2024-05-04 15:32:06,3.685091971094071e+21,6151.590975244373
53976978,2024-05-04 20:20:39,3.722478844852004e+21,6204.232933136298
53986978,2024-05-05 01:09:27,3.731669024938224e+21,6217.260470744981
53996978,2024-05-05 05:59:29,3.732591979418013e+21,6218.568804649621
54006978,2024-05-05 10:55:32,3.732728956878525e+21,6218.7629770163885
54016978,2024-05-05 15:58:32,3.732728956878525e+21,6218.7629770163885
54026978,2024-05-05 21:00:01,3.743244887534543e+21,6233.669832031884
54036978,2024-05-06 02:04:18,3.743322054967573e+21,6233.781148661536
54046978,2024-05-06 07:08:17,3.7512453044860784e+21,6245.210703820506
54056978,2024-05-06 12:14:29,3.8937024916152527e+21,6450.710009917306
54066978,2024-05-06 17:19:19,3.8937024916152527e+21,6450.710009917306
54076978,2024-05-06 22:22:51,3.9051931529122834e+21,6467.28567711051
54086978,2024-05-07 03:28:01,3.9126806373113874e+21,6477.943907565313
54096978,2024-05-07 08:31:26,3.9126806373113874e+21,6477.943907565313
54106978,2024-05-07 13:35:34,3.9126806373113874e+21,6477.943907565313
54116978,2024-05-07 18:25:00,3.9126806373113874e+21,6477.943907565313
54126978,2024-05-07 23:31:29,3.912774813685305e+21,6478.0779650728955
54136978,2024-05-08 04:35:35,3.918998092595135e+21,6486.756475904587
54146978,2024-05-08 09:39:04,3.918998092595135e+21,6486.756475904587
54156978,2024-05-08 14:49:07,3.9200990591386145e+21,6488.291800001636
54166978,2024-05-08 19:49:16,3.939156812375008e+21,6514.8682913153225
54176978,2024-05-09 00:37:39,3.939222683249003e+21,6514.959158702493
54186978,2024-05-09 05:20:41,3.939222683249003e+21,6514.959158702493
54196978,2024-05-09 10:02:32,4.047883007290885e+21,6664.853628534042
54206978,2024-05-09 14:47:17,4.047883007290885e+21,6664.853628534042
54216978,2024-05-09 19:32:27,4.059014397574307e+21,6680.209130735366
54226978,2024-05-10 00:14:45,4.0721811260671577e+21,6698.786502676276
54236978,2024-05-10 04:56:30,4.084105267221568e+21,6715.61066711634
54246978,2024-05-10 09:38:16,4.084105267221568e+21,6715.61066711634
54256978,2024-05-10 14:24:50,4.111190241059329e+21,6753.825750936677
54266978,2024-05-10 19:09:34,4.111442590823642e+21,6754.181799550681
54276978,2024-05-10 23:51:41,4.1143260677481856e+21,6758.250192343877
54286978,2024-05-11 04:33:37,4.114449173361601e+21,6758.415451920087
54296978,2024-05-11 09:17:56,4.114449173361601e+21,6758.415451920087
54306978,2024-05-11 14:09:36,4.1145291071093945e+21,6758.522756671828
54316978,2024-05-11 18:52:42,4.1145291071093945e+21,6758.522756671828
54326978,2024-05-11 23:29:58,4.121869473290651e+21,6768.376619308083
54336978,2024-05-12 04:08:09,4.1219647462415406e+21,6768.5049409860285
54346978,2024-05-12 08:46:33,4.1219647462415406e+21,6768.5049409860285
54356978,2024-05-12 13:30:08,4.23599210552296e+21,6922.086644272183
54366978,2024-05-12 18:08:07,4.2666217153428586e+21,6963.341196484696
54376978,2024-05-12 22:46:57,4.2673491634446014e+21,6964.320985188232
54386978,2024-05-13 03:25:31,4.2673491634446014e+21,6964.320985188232
54396978,2024-05-13 08:05:05,4.27110795885106e+21,6969.431754964302
54406978,2024-05-13 12:45:43,4.40695831344106e+21,7154.145156793498
54416978,2024-05-13 17:28:54,4.432606955576758e+21,7189.019176485848
54426978,2024-05-13 22:07:15,4.432606955576758e+21,7189.019176485848
54436978,2024-05-14 02:45:04,4.432705418909239e+21,7189.14891469831
54446978,2024-05-14 07:30:52,4.432705418909239e+21,7189.14891469831
54456978,2024-05-14 12:13:49,4.4694887811643154e+21,7237.615765728678
54466978,2024-05-14 16:56:28,4.4694887811643154e+21,7237.615765728678
54476978,2024-05-14 21:37:41,4.4739134554099165e+21,7243.445847982506
54486978,2024-05-15 02:13:57,4.4739134554099165e+21,7243.445847982506
54496978,2024-05-15 06:52:29,4.4739134554099165e+21,7243.445847982506
54506978,2024-05-15 11:34:06,4.5776571767412925e+21,7375.941398264298
54516978,2024-05-15 16:18:49,4.61059224249185e+21,7418.004181478413
54526978,2024-05-15 20:57:52,4.61059224249185e+21,7418.004181478413
54536978,2024-05-16 01:38:19,4.61393628317916e+21,7422.448598063146
54546978,2024-05-16 06:21:03,4.614301991136396e+21,7422.9346443353925
54556978,2024-05-16 11:01:15,4.614301991136396e+21,7422.9346443353925
54566978,2024-05-16 15:41:13,4.614301991136396e+21,7422.9346443353925
54576978,2024-05-16 20:20:12,4.614301991136396e+21,7422.9346443353925
54586978,2024-05-17 00:57:32,4.6161216540439305e+21,7425.257083103892
54596978,2024-05-17 05:34:27,4.6161216540439305e+21,7425.257083103892
54606978,2024-05-17 10:15:31,4.818303802824685e+21,7683.302492878737
54616978,2024-05-17 15:06:57,4.819753059005615e+21,7685.152180931476
54626978,2024-05-17 19:47:40,4.819753059005615e+21,7685.152180931476
54636978,2024-05-18 00:33:13,4.84614521301756e+21,7719.421533661157
54646978,2024-05-18 05:09:38,4.84614521301756e+21,7719.421533661157
54656978,2024-05-18 09:53:09,4.943457064478278e+21,7845.777804580775
54666978,2024-05-18 14:39:03,4.945456218317172e+21,7848.373640753713
54676978,2024-05-18 19:20:25,4.959551943942156e+21,7866.676481560293
54686978,2024-05-18 23:57:07,4.959551943942156e+21,7866.676481560293
54696978,2024-05-19 04:33:16,4.960366118305122e+21,7867.71717053063
54706978,2024-05-19 09:14:31,4.963143825809551e+21,7871.267674813463
54716978,2024-05-19 13:55:38,4.963209510985093e+21,7871.351634516458
54726978,2024-05-19 18:36:27,4.963439618802355e+21,7871.645761522055
54736978,2024-05-19 23:14:04,5.026097752578017e+21,7951.7362577208205
54746978,2024-05-20 03:51:20,5.029232940669808e+21,7955.643235053199
54756978,2024-05-20 08:27:58,5.042323107850821e+21,7971.955808639188
54766978,2024-05-20 13:07:07,5.042323107850821e+21,7971.955808639188
54776978,2024-05-20 17:44:22,5.07055166784044e+21,8007.133393133684
54786978,2024-05-20 22:22:03,5.071592812678687e+21,8008.430836592789
54796978,2024-05-21 02:57:18,5.071698799424211e+21,8008.571527076146
54806978,2024-05-21 07:33:59,5.08163759259305e+21,8021.764625967884
54816978,2024-05-21 12:12:20,5.158587492997199e+21,8123.910593641735
54826978,2024-05-21 16:52:48,5.158707671410274e+21,8124.070122636998
54836978,2024-05-21 21:31:52,5.168868938034814e+21,8137.558540512841
54846978,2024-05-22 02:08:49,5.176815067819162e+21,8147.54093387445
54856978,2024-05-22 06:50:40,5.177360599424596e+21,8148.226262609875
54866978,2024-05-22 11:28:07,5.22448926536931e+21,8207.432051444926
54876978,2024-05-22 16:20:31,5.225244105982762e+21,8208.380326408122
54886978,2024-05-22 21:18:46,5.225244105982762e+21,8208.380326408122
54896978,2024-05-23 02:15:11,5.233755568398539e+21,8218.502891963044
54906978,2024-05-23 07:09:10,5.235254676882038e+21,8220.285761128986
54916978,2024-05-23 12:03:53,5.25944567835907e+21,8249.055787515585
54926978,2024-05-23 16:59:35,5.337575496563967e+21,8341.974509110029
54936978,2024-05-23 21:52:30,5.389680052474728e+21,8403.941743076672
54946978,2024-05-24 02:43:53,5.389680052474728e+21,8403.941743076672
54956978,2024-05-24 07:37:40,5.391378725405704e+21,8405.877251215665
54966978,2024-05-24 12:32:14,5.404052394295893e+21,8420.317929489005
54976978,2024-05-24 17:27:55,5.441931652399557e+21,8463.478452637226
54986978,2024-05-24 22:19:51,5.4419369702157e+21,8463.484511882793
54996978,2024-05-25 03:14:22,5.443040106928465e+21,8464.81146385527
55006978,2024-05-25 08:08:59,5.443570018905888e+21,8465.448889602727
55016978,2024-05-25 13:04:09,5.450164888475418e+21,8473.381791374792
55026978,2024-05-25 18:02:11,5.450292649776949e+21,8473.535474149658
55036978,2024-05-25 22:56:36,5.47095529766432e+21,8498.390363895862
55046978,2024-05-26 03:50:38,5.474033937900139e+21,8502.249263442402
55056978,2024-05-26 08:47:06,5.488234936279537e+21,8520.049403117402
55066978,2024-05-26 13:41:45,5.488234936279537e+21,8520.049403117402
55076978,2024-05-26 18:37:14,5.488234936279537e+21,8520.049403117402
55086978,2024-05-26 23:31:55,5.490741724674977e+21,8523.191519071675
55096978,2024-05-27 04:27:44,5.490741724674977e+21,8523.191519071675
55106978,2024-05-27 09:25:23,5.539070573983253e+21,8580.924996960179
55116978,2024-05-27 14:21:13,5.540043500062533e+21,8582.08725112284
55126978,2024-05-27 19:15:33,5.540043683067423e+21,8582.087469739856
55136978,2024-05-28 00:10:52,5.548230896424364e+21,8591.822247412376
55146978,2024-05-28 05:04:38,5.548230896424364e+21,8591.822247412376
55156978,2024-05-28 09:58:49,5.733443249844212e+21,8812.043830036424
55166978,2024-05-28 14:55:23,5.76381808612369e+21,8848.16018185584
55176978,2024-05-28 19:50:27,5.773214661021888e+21,8859.332917135736
55186978,2024-05-29 00:38:39,5.773497087574935e+21,8859.661882002298
55196978,2024-05-29 05:24:08,5.774105903615317e+21,8860.371018892312
55206978,2024-05-29 10:05:43,5.797137702347673e+21,8887.198002810565
55216978,2024-05-29 14:50:41,5.801869054467853e+21,8892.70898824052
55226978,2024-05-29 19:40:13,5.804633340445336e+21,8895.928773908376
55236978,2024-05-30 00:28:38,5.804925175389204e+21,8896.279741948145
55246978,2024-05-30 05:24:32,5.804925175389204e+21,8896.279741948145
55256978,2024-05-30 10:16:57,5.834662567481763e+21,8932.042677230167
55266978,2024-05-30 15:07:01,5.84512074454827e+21,8944.619943872556
55276978,2024-05-30 19:54:45,5.884719657431992e+21,8992.242591961236
55286978,2024-05-31 00:40:05,5.884719657431992e+21,8992.242591961236
55296978,2024-05-31 05:26:01,5.88592369141803e+21,8993.647290618983
55306978,2024-05-31 10:13:05,5.903667536548632e+21,9014.348330396326
55316978,2024-05-31 15:04:14,5.907781644542771e+21,9019.148096884823
55326978,2024-05-31 19:48:11,5.907781644542771e+21,9019.148096884823
55336978,2024-06-01 00:30:16,5.907781644542771e+21,9019.148096884823
55346978,2024-06-01 05:13:52,5.907781644542771e+21,9019.148096884823
55356978,2024-06-01 09:56:03,6.202347912924201e+21,9354.280165105309
55366978,2024-06-01 14:39:14,6.20263304904886e+21,9354.604568370172
55376978,2024-06-01 19:25:18,6.243442775356688e+21,9401.034351577206
