block,date_time,reward,usd_rewards
336798982,2024-04-17 16:06:29,5.021903080386829e+22,17354.128450782977
336898982,2024-04-18 05:59:52,5.022833810407393e+22,17356.817838744042
336998982,2024-04-18 19:53:13,5.045411736152534e+22,17422.05781203731
337098982,2024-04-19 09:46:33,5.052846470595013e+22,17446.17696660499
337198982,2024-04-19 23:39:53,5.079264200659162e+22,17531.87919573962
337298982,2024-04-20 13:33:13,5.153496209995662e+22,17782.607609885552
337398982,2024-04-21 03:28:15,5.164594812672337e+22,17819.384807419876
337498982,2024-04-21 17:21:40,5.179774561338926e+22,17869.685609376305
337598982,2024-04-22 07:15:00,5.1878737944506505e+22,17898.906878646467
337698982,2024-04-22 21:08:22,5.203727061157533e+22,17956.103969885007
337798982,2024-04-23 11:01:42,5.2059945190115926e+22,17965.155142080428
337898982,2024-04-24 00:55:03,5.22345006223473e+22,18034.08231970312
337998982,2024-04-24 14:48:23,5.2480014312472194e+22,18131.028977344857
338098982,2024-04-25 04:41:43,5.259536906144629e+22,18174.94189754049
338198982,2024-04-25 18:35:03,5.270376919391226e+22,18216.207353956535
338298982,2024-04-26 08:28:29,5.299094448900454e+22,18325.320691761597
338398982,2024-04-26 22:21:55,5.329638449524192e+22,18441.37377553766
338498982,2024-04-27 12:15:15,5.339534582487629e+22,18476.70513204671
338598982,2024-04-28 02:08:35,5.37563381398151e+22,18605.111633311415
338698982,2024-04-28 16:01:55,5.391350148561792e+22,18661.015303629207
338798982,2024-04-29 05:55:15,5.4624014848509556e+22,18914.613235518915
338898982,2024-04-29 19:49:00,5.480037319083575e+22,18977.55942797813
338998982,2024-04-30 09:42:26,5.488592485700737e+22,19006.461896275738
339098982,2024-04-30 23:35:53,5.513092828764426e+22,19089.23297723379
339198982,2024-05-01 13:29:13,5.54281141288347e+22,19186.92747803962
339298982,2024-05-02 03:23:12,5.551661101748456e+22,19216.56817401365
339398982,2024-05-02 17:16:33,5.67473873781991e+22,19628.7981232981
339498982,2024-05-03 07:09:53,5.6851091771012615e+22,19664.25711414352
339598982,2024-05-03 21:14:19,5.7091118188713134e+22,19746.327837639365
339698982,2024-05-04 11:07:39,5.713265905936258e+22,19761.17300281974
339798982,2024-05-05 01:01:09,5.730297851428966e+22,19820.42783922714
339898982,2024-05-05 14:54:30,5.7553345854736154e+22,19907.531663075475
339998982,2024-05-06 04:47:51,5.7644821554341005e+22,19938.070014436424
340098982,2024-05-06 18:41:11,5.792261447147025e+22,20030.808717124914
